id_string,loan_id_string,amount,date,direction,is_late,fee
08479,1522,88.33,2014-05-20,debit,0,0.0
08480,1522,88.33,2014-05-27,debit,0,0.0
08481,1522,88.33,2014-06-03,debit,0,0.0
08482,1522,88.33,2014-06-10,debit,0,0.0
08483,1522,88.33,2014-06-17,debit,0,0.0
08484,1522,88.33,2014-06-24,debit,0,0.0
08485,1522,88.33,2014-07-01,debit,0,0.0
08486,1522,88.33,2014-07-08,debit,0,0.0
08487,1522,88.33,2014-07-15,debit,0,0.0
08488,1522,88.33,2014-07-22,debit,0,0.0
08489,1523,210.0,2014-01-03,debit,0,0.0
08490,1523,210.0,2014-01-10,debit,0,0.0
08491,1523,210.0,2014-01-17,debit,0,0.0
08492,1523,210.0,2014-01-24,debit,0,0.0
08493,1527,216.0,2017-03-17,debit,0,0.0
08494,1527,216.0,2017-03-24,debit,0,0.0
08495,1527,216.0,2017-03-31,debit,0,0.0
08496,1527,216.0,2017-04-07,debit,0,0.0
08497,1527,216.0,2017-04-14,debit,0,0.0
08498,1528,245.0,2019-08-09,debit,0,0.0
08499,1528,245.0,2019-08-16,debit,0,0.0
08500,1528,245.0,2019-08-23,debit,0,0.0
08501,1528,245.0,2019-08-30,debit,0,0.0
08502,1529,99.17,2012-02-24,debit,1,20.0
08503,1529,99.17,2012-03-01,debit,0,0.0
08504,1529,99.17,2012-03-08,debit,0,0.0
08505,1529,99.17,2012-03-15,debit,0,0.0
08506,1529,99.17,2012-03-22,debit,0,0.0
08507,1529,99.17,2012-03-29,debit,0,0.0
08508,1529,99.17,2012-04-05,debit,0,0.0
08509,1529,99.17,2012-04-12,debit,0,0.0
08510,1529,99.17,2012-04-19,debit,0,0.0
08511,1529,99.17,2012-04-26,debit,0,0.0
08512,1529,99.17,2012-05-03,debit,0,0.0
08513,1529,99.17,2012-05-10,debit,0,0.0
08514,1530,267.5,2018-08-14,debit,0,0.0
08515,1530,267.5,2018-08-21,debit,0,0.0
08516,1530,267.5,2018-08-28,debit,0,0.0
08517,1530,267.5,2018-09-04,debit,0,0.0
08518,1531,375.0,2014-01-20,debit,0,0.0
08519,1531,375.0,2014-01-27,debit,0,0.0
08520,1531,375.0,2014-02-03,debit,0,0.0
08521,1531,375.0,2014-02-10,debit,0,0.0
08522,1533,234.0,2014-11-21,debit,1,20.0
08523,1533,234.0,2014-11-27,debit,0,0.0
08524,1533,234.0,2014-12-04,debit,0,0.0
08525,1533,234.0,2014-12-11,debit,0,0.0
08526,1533,234.0,2014-12-18,debit,0,0.0
08527,1534,72.664,2013-09-03,debit,0,0.0
08528,1534,72.664,2013-09-10,debit,0,0.0
08529,1534,72.664,2013-09-17,debit,0,0.0
08530,1534,72.664,2013-09-24,debit,0,0.0
08531,1534,72.664,2013-10-01,debit,0,0.0
08532,1534,72.664,2013-10-08,debit,0,0.0
08533,1534,72.664,2013-10-15,debit,0,0.0
08534,1534,72.664,2013-10-22,debit,0,0.0
08535,1534,72.664,2013-10-29,debit,0,0.0
08536,1534,72.664,2013-11-05,debit,0,0.0
08537,1534,72.664,2013-11-12,debit,0,0.0
08538,1534,72.664,2013-11-19,debit,0,0.0
08539,1534,72.664,2013-11-27,debit,1,20.0
08540,1534,72.664,2013-12-03,debit,0,0.0
08541,1534,72.664,2013-12-10,debit,0,0.0
08542,1536,141.67,2019-02-12,debit,0,0.0
08543,1536,141.67,2019-02-19,debit,0,0.0
08544,1536,141.67,2019-02-26,debit,0,0.0
08545,1536,141.67,2019-03-05,debit,0,0.0
08546,1536,141.67,2019-03-12,debit,0,0.0
08547,1536,141.67,2019-03-19,debit,0,0.0
08548,1536,141.67,2019-03-26,debit,0,0.0
08549,1536,141.67,2019-04-02,debit,0,0.0
08550,1536,141.67,2019-04-09,debit,0,0.0
08551,1536,141.67,2019-04-16,debit,0,0.0
08552,1536,141.67,2019-04-23,debit,0,0.0
08553,1536,141.67,2019-04-30,debit,0,0.0
08554,1537,240.0,2019-08-08,debit,0,0.0
08555,1537,240.0,2019-08-15,debit,0,0.0
08556,1537,240.0,2019-08-22,debit,0,0.0
08557,1537,240.0,2019-08-29,debit,0,0.0
08558,1538,290.0,2013-06-29,debit,0,0.0
08559,1538,290.0,2013-07-06,debit,0,0.0
08560,1538,290.0,2013-07-13,debit,0,0.0
08561,1538,290.0,2013-07-20,debit,0,0.0
08562,1540,397.5,2016-06-04,debit,0,0.0
08563,1540,397.5,2016-06-11,debit,0,0.0
08564,1540,397.5,2016-06-18,debit,0,0.0
08565,1540,397.5,2016-06-26,debit,1,20.0
08566,1541,405.0,2014-01-17,debit,0,0.0
08567,1541,405.0,2014-01-24,debit,0,0.0
08568,1541,405.0,2014-01-31,debit,0,0.0
08569,1541,405.0,2014-02-07,debit,0,0.0
08570,1542,262.0,2019-01-20,debit,0,0.0
08571,1542,262.0,2019-01-27,debit,0,0.0
08572,1542,262.0,2019-02-03,debit,0,0.0
08573,1542,262.0,2019-02-10,debit,0,0.0
08574,1542,262.0,2019-02-17,debit,0,0.0
08575,1543,415.0,2019-12-04,debit,1,20.0
08576,1543,415.0,2019-12-10,debit,0,0.0
08577,1543,415.0,2019-12-17,debit,0,0.0
08578,1543,415.0,2019-12-25,debit,1,20.0
08579,1544,147.5,2014-11-20,debit,0,0.0
08580,1544,147.5,2014-11-27,debit,0,0.0
08581,1544,147.5,2014-12-04,debit,0,0.0
08582,1544,147.5,2014-12-11,debit,0,0.0
08583,1545,290.0,2015-05-30,debit,0,0.0
08584,1545,290.0,2015-06-06,debit,0,0.0
08585,1545,290.0,2015-06-13,debit,0,0.0
08586,1545,290.0,2015-06-20,debit,0,0.0
08587,1546,131.0,2014-11-03,debit,0,0.0
08588,1546,131.0,2014-11-10,debit,0,0.0
08589,1546,131.0,2014-11-18,debit,1,20.0
08590,1546,131.0,2014-11-24,debit,0,0.0
08591,1546,131.0,2014-12-01,debit,0,0.0
08592,1546,131.0,2014-12-08,debit,0,0.0
08593,1546,131.0,2014-12-15,debit,0,0.0
08594,1546,131.0,2014-12-22,debit,0,0.0
08595,1546,131.0,2014-12-29,debit,0,0.0
08596,1546,131.0,2015-01-05,debit,0,0.0
08597,1547,235.0,2013-09-19,debit,0,0.0
08598,1547,235.0,2013-09-26,debit,0,0.0
08599,1547,235.0,2013-10-03,debit,0,0.0
08600,1547,235.0,2013-10-10,debit,0,0.0
08601,1548,156.0,2019-01-28,debit,0,0.0
08602,1548,156.0,2019-02-04,debit,0,0.0
08603,1548,156.0,2019-02-11,debit,0,0.0
08604,1548,156.0,2019-02-18,debit,0,0.0
08605,1548,156.0,2019-02-25,debit,0,0.0
08606,1550,63.336000000000006,2018-04-17,debit,1,20.0
08607,1550,63.336000000000006,2018-04-23,debit,0,0.0
08608,1550,63.336000000000006,2018-04-30,debit,0,0.0
08609,1550,63.336000000000006,2018-05-07,debit,0,0.0
08610,1550,63.336000000000006,2018-05-14,debit,0,0.0
08611,1550,63.336000000000006,2018-05-21,debit,0,0.0
08612,1550,63.336000000000006,2018-05-29,debit,1,20.0
08613,1550,63.336000000000006,2018-06-04,debit,0,0.0
08614,1550,63.336000000000006,2018-06-11,debit,0,0.0
08615,1550,63.336000000000006,2018-06-18,debit,0,0.0
08616,1550,63.336000000000006,2018-06-25,debit,0,0.0
08617,1550,63.336000000000006,2018-07-02,debit,0,0.0
08618,1550,63.336000000000006,2018-07-09,debit,0,0.0
08619,1550,63.336000000000006,2018-07-16,debit,0,0.0
08620,1550,63.336000000000006,2018-07-24,debit,1,20.0
08621,1551,157.5,2017-02-14,debit,0,0.0
08622,1551,157.5,2017-02-21,debit,0,0.0
08623,1551,157.5,2017-02-28,debit,0,0.0
08624,1551,157.5,2017-03-07,debit,0,0.0
08625,1552,70.0,2018-05-06,debit,0,0.0
08626,1552,70.0,2018-05-13,debit,0,0.0
08627,1552,70.0,2018-05-20,debit,0,0.0
08628,1552,70.0,2018-05-27,debit,0,0.0
08629,1552,70.0,2018-06-03,debit,0,0.0
08630,1552,70.0,2018-06-10,debit,0,0.0
08631,1552,70.0,2018-06-18,debit,1,20.0
08632,1552,70.0,2018-06-24,debit,0,0.0
08633,1552,70.0,2018-07-01,debit,0,0.0
08634,1552,70.0,2018-07-08,debit,0,0.0
08635,1552,70.0,2018-07-15,debit,0,0.0
08636,1552,70.0,2018-07-22,debit,0,0.0
08637,1553,65.0,2019-04-27,debit,0,0.0
08638,1553,65.0,2019-05-04,debit,0,0.0
08639,1553,65.0,2019-05-11,debit,0,0.0
08640,1553,65.0,2019-05-18,debit,0,0.0
08641,1553,65.0,2019-05-25,debit,0,0.0
08642,1553,65.0,2019-06-01,debit,0,0.0
08643,1553,65.0,2019-06-08,debit,0,0.0
08644,1553,65.0,2019-06-15,debit,0,0.0
08645,1553,65.0,2019-06-22,debit,0,0.0
08646,1553,65.0,2019-06-29,debit,0,0.0
08647,1553,65.0,2019-07-06,debit,0,0.0
08648,1553,65.0,2019-07-13,debit,0,0.0
08649,1556,105.83,2018-02-01,debit,0,0.0
08650,1556,105.83,2018-02-08,debit,0,0.0
08651,1556,105.83,2018-02-15,debit,0,0.0
08652,1556,105.83,2018-02-22,debit,0,0.0
08653,1556,105.83,2018-03-01,debit,0,0.0
08654,1556,105.83,2018-03-08,debit,0,0.0
08655,1556,105.83,2018-03-15,debit,0,0.0
08656,1556,105.83,2018-03-22,debit,0,0.0
08657,1556,105.83,2018-03-29,debit,0,0.0
08658,1556,105.83,2018-04-05,debit,0,0.0
08659,1556,105.83,2018-04-12,debit,0,0.0
08660,1556,105.83,2018-04-19,debit,0,0.0
08661,1557,322.0,2019-12-31,debit,0,0.0
08662,1557,322.0,2020-01-07,debit,0,0.0
08663,1557,322.0,2020-01-14,debit,0,0.0
08664,1557,322.0,2020-01-21,debit,0,0.0
08665,1557,322.0,2020-01-28,debit,0,0.0
08666,1558,235.0,2019-08-15,debit,0,0.0
08667,1558,235.0,2019-08-22,debit,0,0.0
08668,1558,235.0,2019-08-29,debit,0,0.0
08669,1558,235.0,2019-09-05,debit,0,0.0
08670,1559,352.5,2012-01-16,debit,0,0.0
08671,1559,352.5,2012-01-23,debit,0,0.0
08672,1559,352.5,2012-01-30,debit,0,0.0
08673,1559,352.5,2012-02-06,debit,0,0.0
08674,1560,188.0,2013-09-11,debit,0,0.0
08675,1560,188.0,2013-09-18,debit,0,0.0
08676,1560,188.0,2013-09-25,debit,0,0.0
08677,1560,188.0,2013-10-02,debit,0,0.0
08678,1560,188.0,2013-10-09,debit,0,0.0
08679,1561,292.5,2015-07-10,debit,0,0.0
08680,1561,292.5,2015-07-17,debit,0,0.0
08681,1561,292.5,2015-07-24,debit,0,0.0
08682,1561,292.5,2015-07-31,debit,0,0.0
08683,1562,113.33,2015-08-09,debit,0,0.0
08684,1562,113.33,2015-08-16,debit,0,0.0
08685,1562,113.33,2015-08-23,debit,0,0.0
08686,1562,113.33,2015-08-30,debit,0,0.0
08687,1562,113.33,2015-09-06,debit,0,0.0
08688,1562,113.33,2015-09-13,debit,0,0.0
08689,1562,113.33,2015-09-20,debit,0,0.0
08690,1562,113.33,2015-09-27,debit,0,0.0
08691,1562,113.33,2015-10-04,debit,0,0.0
08692,1562,113.33,2015-10-11,debit,0,0.0
08693,1562,113.33,2015-10-18,debit,0,0.0
08694,1562,113.33,2015-10-25,debit,0,0.0
08695,1563,254.0,2017-03-18,debit,0,0.0
08696,1563,254.0,2017-03-25,debit,0,0.0
08697,1563,254.0,2017-04-01,debit,0,0.0
08698,1563,254.0,2017-04-08,debit,0,0.0
08699,1563,254.0,2017-04-15,debit,0,0.0
08700,1564,260.0,2016-10-14,debit,0,0.0
08701,1564,260.0,2016-10-21,debit,0,0.0
08702,1564,260.0,2016-10-28,debit,0,0.0
08703,1564,260.0,2016-11-04,debit,0,0.0
08704,1564,260.0,2016-11-11,debit,0,0.0
08705,1565,196.0,2017-10-23,debit,0,0.0
08706,1565,196.0,2017-10-30,debit,0,0.0
08707,1565,196.0,2017-11-06,debit,0,0.0
08708,1565,196.0,2017-11-14,debit,1,20.0
08709,1565,196.0,2017-11-20,debit,0,0.0
08710,1566,184.0,2014-04-12,debit,0,0.0
08711,1566,184.0,2014-04-19,debit,0,0.0
08712,1566,184.0,2014-04-26,debit,0,0.0
08713,1566,184.0,2014-05-03,debit,0,0.0
08714,1566,184.0,2014-05-10,debit,0,0.0
08715,1566,184.0,2014-05-17,debit,0,0.0
08716,1566,184.0,2014-05-24,debit,0,0.0
08717,1566,184.0,2014-05-31,debit,0,0.0
08718,1566,184.0,2014-06-07,debit,0,0.0
08719,1566,184.0,2014-06-14,debit,0,0.0
08720,1567,215.0,2017-10-04,debit,0,0.0
08721,1567,215.0,2017-10-11,debit,0,0.0
08722,1567,215.0,2017-10-18,debit,0,0.0
08723,1567,215.0,2017-10-26,debit,1,20.0
08724,1568,90.83,2017-08-14,debit,0,0.0
08725,1568,90.83,2017-08-21,debit,0,0.0
08726,1568,90.83,2017-08-28,debit,0,0.0
08727,1568,90.83,2017-09-04,debit,0,0.0
08728,1568,90.83,2017-09-11,debit,0,0.0
08729,1568,90.83,2017-09-19,debit,1,20.0
08730,1568,90.83,2017-09-25,debit,0,0.0
08731,1568,90.83,2017-10-02,debit,0,0.0
08732,1568,90.83,2017-10-09,debit,0,0.0
08733,1568,90.83,2017-10-17,debit,1,20.0
08734,1568,90.83,2017-10-23,debit,0,0.0
08735,1568,90.83,2017-10-30,debit,0,0.0
08736,1569,312.5,2018-02-01,debit,0,0.0
08737,1569,312.5,2018-02-08,debit,0,0.0
08738,1569,312.5,2018-02-15,debit,0,0.0
08739,1569,312.5,2018-02-22,debit,0,0.0
08740,1570,110.0,2013-01-08,debit,0,0.0
08741,1570,110.0,2013-01-15,debit,0,0.0
08742,1570,110.0,2013-01-22,debit,0,0.0
08743,1570,110.0,2013-01-29,debit,0,0.0
08744,1570,110.0,2013-02-05,debit,0,0.0
08745,1570,110.0,2013-02-12,debit,0,0.0
08746,1570,110.0,2013-02-19,debit,0,0.0
08747,1570,110.0,2013-02-26,debit,0,0.0
08748,1572,264.0,2014-10-05,debit,0,0.0
08749,1572,264.0,2014-10-12,debit,0,0.0
08750,1572,264.0,2014-10-19,debit,0,0.0
08751,1572,264.0,2014-10-26,debit,0,0.0
08752,1572,264.0,2014-11-02,debit,0,0.0
08753,1573,228.0,2018-07-24,debit,0,0.0
08754,1573,228.0,2018-08-01,debit,1,20.0
08755,1573,228.0,2018-08-07,debit,0,0.0
08756,1573,228.0,2018-08-14,debit,0,0.0
08757,1573,228.0,2018-08-21,debit,0,0.0
08758,1574,132.5,2015-02-18,debit,1,20.0
08759,1574,132.5,2015-02-24,debit,0,0.0
08760,1574,132.5,2015-03-03,debit,0,0.0
08761,1574,132.5,2015-03-10,debit,0,0.0
08762,1574,132.5,2015-03-17,debit,0,0.0
08763,1574,132.5,2015-03-24,debit,0,0.0
08764,1574,132.5,2015-03-31,debit,0,0.0
08765,1574,132.5,2015-04-07,debit,0,0.0
08766,1574,132.5,2015-04-14,debit,0,0.0
08767,1574,132.5,2015-04-22,debit,1,20.0
08768,1574,132.5,2015-04-28,debit,0,0.0
08769,1574,132.5,2015-05-05,debit,0,0.0
08770,1575,125.83,2013-11-23,debit,0,0.0
08771,1575,125.83,2013-11-30,debit,0,0.0
08772,1575,125.83,2013-12-07,debit,0,0.0
08773,1575,125.83,2013-12-14,debit,0,0.0
08774,1575,125.83,2013-12-21,debit,0,0.0
08775,1575,125.83,2013-12-28,debit,0,0.0
08776,1575,125.83,2014-01-05,debit,1,20.0
08777,1575,125.83,2014-01-11,debit,0,0.0
08778,1575,125.83,2014-01-19,debit,1,20.0
08779,1575,125.83,2014-01-25,debit,0,0.0
08780,1575,125.83,2014-02-01,debit,0,0.0
08781,1575,125.83,2014-02-08,debit,0,0.0
08782,1576,307.5,2019-02-24,debit,0,0.0
08783,1576,307.5,2019-03-03,debit,0,0.0
08784,1576,307.5,2019-03-10,debit,0,0.0
08785,1576,307.5,2019-03-17,debit,0,0.0
08786,1577,127.5,2015-02-22,debit,0,0.0
08787,1577,127.5,2015-03-01,debit,0,0.0
08788,1577,127.5,2015-03-08,debit,0,0.0
08789,1577,127.5,2015-03-15,debit,0,0.0
08790,1577,127.5,2015-03-22,debit,0,0.0
08791,1577,127.5,2015-03-29,debit,0,0.0
08792,1577,127.5,2015-04-05,debit,0,0.0
08793,1577,127.5,2015-04-12,debit,0,0.0
08794,1577,127.5,2015-04-19,debit,0,0.0
08795,1577,127.5,2015-04-26,debit,0,0.0
08796,1577,127.5,2015-05-03,debit,0,0.0
08797,1577,127.5,2015-05-10,debit,0,0.0
08798,1578,262.5,2018-11-11,debit,0,0.0
08799,1578,262.5,2018-11-18,debit,0,0.0
08800,1578,262.5,2018-11-25,debit,0,0.0
08801,1578,262.5,2018-12-02,debit,0,0.0
08802,1579,143.33,2013-06-18,debit,0,0.0
08803,1579,143.33,2013-06-25,debit,0,0.0
08804,1579,143.33,2013-07-02,debit,0,0.0
08805,1579,143.33,2013-07-09,debit,0,0.0
08806,1579,143.33,2013-07-16,debit,0,0.0
08807,1579,143.33,2013-07-23,debit,0,0.0
08808,1579,143.33,2013-07-30,debit,0,0.0
08809,1579,143.33,2013-08-06,debit,0,0.0
08810,1579,143.33,2013-08-13,debit,0,0.0
08811,1579,143.33,2013-08-20,debit,0,0.0
08812,1579,143.33,2013-08-27,debit,0,0.0
08813,1579,143.33,2013-09-03,debit,0,0.0
08814,1580,330.0,2017-05-27,debit,0,0.0
08815,1580,330.0,2017-06-04,debit,1,20.0
08816,1580,330.0,2017-06-10,debit,0,0.0
08817,1580,330.0,2017-06-17,debit,0,0.0
08818,1581,182.5,2018-03-11,debit,0,0.0
08819,1581,182.5,2018-03-18,debit,0,0.0
08820,1581,182.5,2018-03-26,debit,1,20.0
08821,1581,182.5,2018-04-01,debit,0,0.0
08822,1582,208.0,2017-08-31,debit,0,0.0
08823,1582,208.0,2017-09-07,debit,0,0.0
08824,1582,208.0,2017-09-14,debit,0,0.0
08825,1582,208.0,2017-09-21,debit,0,0.0
08826,1582,208.0,2017-09-28,debit,0,0.0
08827,1584,212.0,2014-04-11,debit,0,0.0
08828,1584,212.0,2014-04-18,debit,0,0.0
08829,1584,212.0,2014-04-25,debit,0,0.0
08830,1584,212.0,2014-05-02,debit,0,0.0
08831,1584,212.0,2014-05-09,debit,0,0.0
08832,1585,265.0,2013-11-10,debit,0,0.0
08833,1585,265.0,2013-11-17,debit,0,0.0
08834,1585,265.0,2013-11-24,debit,0,0.0
08835,1585,265.0,2013-12-01,debit,0,0.0
08836,1586,148.75,2013-11-17,debit,0,0.0
08837,1586,148.75,2013-11-24,debit,0,0.0
08838,1586,148.75,2013-12-01,debit,0,0.0
08839,1586,148.75,2013-12-08,debit,0,0.0
08840,1586,148.75,2013-12-15,debit,0,0.0
08841,1586,148.75,2013-12-22,debit,0,0.0
08842,1586,148.75,2013-12-29,debit,0,0.0
08843,1586,148.75,2014-01-05,debit,0,0.0
08844,1588,175.0,2013-11-27,debit,0,0.0
08845,1588,175.0,2013-12-04,debit,0,0.0
08846,1588,175.0,2013-12-11,debit,0,0.0
08847,1588,175.0,2013-12-18,debit,0,0.0
08848,1588,175.0,2013-12-25,debit,0,0.0
08849,1588,175.0,2014-01-01,debit,0,0.0
08850,1588,175.0,2014-01-08,debit,0,0.0
08851,1588,175.0,2014-01-15,debit,0,0.0
08852,1589,110.0,2018-11-02,debit,0,0.0
08853,1589,110.0,2018-11-09,debit,0,0.0
08854,1589,110.0,2018-11-17,debit,1,20.0
08855,1589,110.0,2018-11-23,debit,0,0.0
08856,1589,110.0,2018-11-30,debit,0,0.0
08857,1589,110.0,2018-12-07,debit,0,0.0
08858,1589,110.0,2018-12-14,debit,0,0.0
08859,1589,110.0,2018-12-21,debit,0,0.0
08860,1589,110.0,2018-12-28,debit,0,0.0
08861,1589,110.0,2019-01-04,debit,0,0.0
08862,1589,110.0,2019-01-11,debit,0,0.0
08863,1589,110.0,2019-01-18,debit,0,0.0
08864,1590,296.0,2017-11-15,debit,0,0.0
08865,1590,296.0,2017-11-22,debit,0,0.0
08866,1590,296.0,2017-11-29,debit,0,0.0
08867,1590,296.0,2017-12-06,debit,0,0.0
08868,1590,296.0,2017-12-13,debit,0,0.0
08869,1591,160.83,2019-01-12,debit,1,20.0
08870,1591,160.83,2019-01-18,debit,0,0.0
08871,1591,160.83,2019-01-25,debit,0,0.0
08872,1591,160.83,2019-02-01,debit,0,0.0
08873,1591,160.83,2019-02-08,debit,0,0.0
08874,1591,160.83,2019-02-15,debit,0,0.0
08875,1591,160.83,2019-02-22,debit,0,0.0
08876,1591,160.83,2019-03-01,debit,0,0.0
08877,1591,160.83,2019-03-08,debit,0,0.0
08878,1591,160.83,2019-03-15,debit,0,0.0
08879,1591,160.83,2019-03-22,debit,0,0.0
08880,1591,160.83,2019-03-29,debit,0,0.0
08881,1592,149.17,2019-12-27,debit,0,0.0
08882,1592,149.17,2020-01-03,debit,0,0.0
08883,1592,149.17,2020-01-10,debit,0,0.0
08884,1592,149.17,2020-01-17,debit,0,0.0
08885,1592,149.17,2020-01-24,debit,0,0.0
08886,1592,149.17,2020-01-31,debit,0,0.0
08887,1592,149.17,2020-02-07,debit,0,0.0
08888,1592,149.17,2020-02-14,debit,0,0.0
08889,1592,149.17,2020-02-21,debit,0,0.0
08890,1592,149.17,2020-02-28,debit,0,0.0
08891,1592,149.17,2020-03-07,debit,1,20.0
08892,1592,149.17,2020-03-13,debit,0,0.0
08893,1593,130.0,2014-01-20,debit,0,0.0
08894,1593,130.0,2014-01-27,debit,0,0.0
08895,1593,130.0,2014-02-03,debit,0,0.0
08896,1593,130.0,2014-02-10,debit,0,0.0
08897,1593,130.0,2014-02-17,debit,0,0.0
08898,1593,130.0,2014-02-24,debit,0,0.0
08899,1593,130.0,2014-03-03,debit,0,0.0
08900,1593,130.0,2014-03-10,debit,0,0.0
08901,1593,130.0,2014-03-17,debit,0,0.0
08902,1593,130.0,2014-03-24,debit,0,0.0
08903,1593,130.0,2014-03-31,debit,0,0.0
08904,1593,130.0,2014-04-07,debit,0,0.0
08905,1594,385.0,2013-12-31,debit,0,0.0
08906,1594,385.0,2014-01-07,debit,0,0.0
08907,1594,385.0,2014-01-14,debit,0,0.0
08908,1594,385.0,2014-01-21,debit,0,0.0
08909,1595,217.5,2015-09-05,debit,0,0.0
08910,1595,217.5,2015-09-12,debit,0,0.0
08911,1595,217.5,2015-09-19,debit,0,0.0
08912,1595,217.5,2015-09-26,debit,0,0.0
08913,1596,70.83,2015-02-15,debit,0,0.0
08914,1596,70.83,2015-02-23,debit,1,20.0
08915,1596,70.83,2015-03-01,debit,0,0.0
08916,1596,70.83,2015-03-08,debit,0,0.0
08917,1596,70.83,2015-03-15,debit,0,0.0
08918,1596,70.83,2015-03-22,debit,0,0.0
08919,1596,70.83,2015-03-29,debit,0,0.0
08920,1596,70.83,2015-04-05,debit,0,0.0
08921,1596,70.83,2015-04-12,debit,0,0.0
08922,1596,70.83,2015-04-19,debit,0,0.0
08923,1596,70.83,2015-04-26,debit,0,0.0
08924,1596,70.83,2015-05-03,debit,0,0.0
08925,1597,240.0,2015-07-12,debit,0,0.0
08926,1597,240.0,2015-07-19,debit,0,0.0
08927,1597,240.0,2015-07-26,debit,0,0.0
08928,1597,240.0,2015-08-02,debit,0,0.0
08929,1598,180.0,2019-07-04,debit,0,0.0
08930,1598,180.0,2019-07-11,debit,0,0.0
08931,1598,180.0,2019-07-18,debit,0,0.0
08932,1598,180.0,2019-07-25,debit,0,0.0
08933,1598,180.0,2019-08-01,debit,0,0.0
08934,1599,280.0,2018-04-03,debit,0,0.0
08935,1599,280.0,2018-04-10,debit,0,0.0
08936,1599,280.0,2018-04-17,debit,0,0.0
08937,1599,280.0,2018-04-24,debit,0,0.0
08938,1600,90.83,2019-12-08,debit,0,0.0
08939,1600,90.83,2019-12-15,debit,0,0.0
08940,1600,90.83,2019-12-22,debit,0,0.0
08941,1600,90.83,2019-12-29,debit,0,0.0
08942,1600,90.83,2020-01-05,debit,0,0.0
08943,1600,90.83,2020-01-12,debit,0,0.0
08944,1600,90.83,2020-01-19,debit,0,0.0
08945,1600,90.83,2020-01-26,debit,0,0.0
08946,1600,90.83,2020-02-02,debit,0,0.0
08947,1600,90.83,2020-02-09,debit,0,0.0
08948,1600,90.83,2020-02-17,debit,1,20.0
08949,1600,90.83,2020-02-23,debit,0,0.0
08950,1601,252.5,2012-10-03,debit,0,0.0
08951,1601,252.5,2012-10-10,debit,0,0.0
08952,1601,252.5,2012-10-17,debit,0,0.0
08953,1601,252.5,2012-10-24,debit,0,0.0
08954,1603,207.5,2013-11-01,debit,0,0.0
08955,1603,207.5,2013-11-08,debit,0,0.0
08956,1603,207.5,2013-11-15,debit,0,0.0
08957,1603,207.5,2013-11-22,debit,0,0.0
08958,1604,280.0,2015-11-01,debit,0,0.0
08959,1604,280.0,2015-11-08,debit,0,0.0
08960,1604,280.0,2015-11-15,debit,0,0.0
08961,1604,280.0,2015-11-22,debit,0,0.0
08962,1605,250.0,2016-06-16,debit,0,0.0
08963,1605,250.0,2016-06-23,debit,0,0.0
08964,1605,250.0,2016-06-30,debit,0,0.0
08965,1605,250.0,2016-07-07,debit,0,0.0
08966,1607,158.0,2014-10-19,debit,0,0.0
08967,1607,158.0,2014-10-26,debit,0,0.0
08968,1607,158.0,2014-11-02,debit,0,0.0
08969,1607,158.0,2014-11-09,debit,0,0.0
08970,1607,158.0,2014-11-16,debit,0,0.0
08971,1607,158.0,2014-11-23,debit,0,0.0
08972,1607,158.0,2014-11-30,debit,0,0.0
08973,1607,158.0,2014-12-07,debit,0,0.0
08974,1607,158.0,2014-12-14,debit,0,0.0
08975,1607,158.0,2014-12-22,debit,1,20.0
08976,1608,187.5,2018-04-22,debit,0,0.0
08977,1608,187.5,2018-04-29,debit,0,0.0
08978,1608,187.5,2018-05-06,debit,0,0.0
08979,1608,187.5,2018-05-13,debit,0,0.0
08980,1608,187.5,2018-05-20,debit,0,0.0
08981,1608,187.5,2018-05-27,debit,0,0.0
08982,1608,187.5,2018-06-03,debit,0,0.0
08983,1608,187.5,2018-06-10,debit,0,0.0
08984,1609,152.0,2013-02-26,debit,0,0.0
08985,1609,152.0,2013-03-05,debit,0,0.0
08986,1609,152.0,2013-03-12,debit,0,0.0
08987,1609,152.0,2013-03-19,debit,0,0.0
08988,1609,152.0,2013-03-26,debit,0,0.0
08989,1609,152.0,2013-04-02,debit,0,0.0
08990,1609,152.0,2013-04-09,debit,0,0.0
08991,1609,152.0,2013-04-16,debit,0,0.0
08992,1609,152.0,2013-04-23,debit,0,0.0
08993,1609,152.0,2013-04-30,debit,0,0.0
08994,1611,85.83,2018-07-13,debit,0,0.0
08995,1611,85.83,2018-07-20,debit,0,0.0
08996,1611,85.83,2018-07-27,debit,0,0.0
08997,1611,85.83,2018-08-03,debit,0,0.0
08998,1611,85.83,2018-08-10,debit,0,0.0
08999,1611,85.83,2018-08-17,debit,0,0.0
09000,1611,85.83,2018-08-24,debit,0,0.0
09001,1611,85.83,2018-08-31,debit,0,0.0
09002,1611,85.83,2018-09-07,debit,0,0.0
09003,1611,85.83,2018-09-14,debit,0,0.0
09004,1611,85.83,2018-09-21,debit,0,0.0
09005,1611,85.83,2018-09-29,debit,1,20.0
09006,1612,84.17,2019-08-08,debit,0,0.0
09007,1612,84.17,2019-08-15,debit,0,0.0
09008,1612,84.17,2019-08-22,debit,0,0.0
09009,1612,84.17,2019-08-29,debit,0,0.0
09010,1612,84.17,2019-09-05,debit,0,0.0
09011,1612,84.17,2019-09-12,debit,0,0.0
09012,1612,84.17,2019-09-19,debit,0,0.0
09013,1612,84.17,2019-09-26,debit,0,0.0
