id_string,customer_id_string,lender_state,origination_date,due_date,term_weeks,principal_amount,total_due_amount,paid_amount,fee_amount,collateral_assessed,collateral_sold,defaulted
0770,0377,FL,2017-04-14,2017-05-12,4,1490.0,1590.0,1590.0,0.0,8350.81,0.0,0
0771,0377,FL,2013-01-07,2013-02-04,4,1310.0,1410.0,1410.0,0.0,7294.72,0.0,0
0772,0378,MS,2017-01-05,2017-02-02,4,930.0,1030.0,1030.0,0.0,5945.16,0.0,0
0773,0378,FL,2019-11-02,2019-11-30,4,1190.0,1290.0,1290.0,0.0,6426.5,0.0,0
0774,0378,FL,2018-12-20,2019-03-14,12,1020.0,1320.0,1320.0,0.0,5810.09,0.0,0
0775,0378,AL,2017-07-17,2017-08-14,4,760.0,860.0,860.0,0.0,5051.59,0.0,0
0776,0378,TN,2013-10-29,2013-11-26,4,1260.0,1360.0,1360.0,0.0,6428.77,0.0,0
0777,0379,AL,2013-12-16,2014-01-13,4,1010.0,1110.0,1110.0,0.0,6878.16,0.0,0
0778,0379,TN,2016-03-09,2016-06-01,12,1480.0,1780.0,1779.9599999999998,20.0,6609.5,0.0,0
0779,0380,TN,2013-02-09,2013-03-09,4,1550.0,1650.0,1650.0,20.0,8074.09,0.0,0
0780,0381,FL,2018-02-23,2018-04-20,8,930.0,1130.0,1130.0,0.0,6822.76,0.0,0
0781,0382,FL,2018-08-16,2018-09-13,4,530.0,630.0,630.0,0.0,4693.88,0.0,0
0782,0383,FL,2015-01-31,2015-04-25,12,950.0,1250.0,1250.0400000000002,20.0,3794.99,0.0,0
0783,0383,AL,2015-10-17,2015-12-12,8,660.0,860.0,860.0,40.0,3877.44,0.0,0
0784,0383,FL,2015-12-31,2016-01-28,4,870.0,970.0,970.0,0.0,3910.02,0.0,0
0785,0384,MS,2012-07-22,2012-09-16,8,1640.0,1840.0,1840.0,0.0,12248.44,0.0,0
0786,0385,FL,2016-07-31,2016-10-23,12,1060.0,1360.0,0.0,0.0,5742.38,4030.34,1
0787,0385,FL,2019-01-22,2019-04-16,12,930.0,1230.0,1230.0,0.0,5336.96,0.0,0
0788,0385,FL,2019-04-19,2019-05-17,4,940.0,1040.0,1040.0,0.0,5641.01,0.0,0
0789,0385,FL,2018-11-27,2018-12-25,4,1000.0,1100.0,1100.0,0.0,7438.8,0.0,0
0790,0386,FL,2014-05-12,2014-08-04,12,1360.0,1660.0,1659.96,0.0,6556.11,0.0,0
0791,0387,TN,2019-10-26,2019-11-23,4,1430.0,1530.0,0.0,0.0,8141.79,5733.3,1
0792,0388,MS,2012-01-29,2012-02-26,4,1660.0,1760.0,1760.0,0.0,9697.24,0.0,0
0793,0389,MS,2017-03-07,2017-05-30,12,1000.0,1300.0,1299.96,0.0,6188.01,0.0,0
0794,0390,FL,2015-06-25,2015-07-23,4,1270.0,1370.0,1370.0,0.0,7246.63,0.0,0
0795,0391,AL,2014-11-04,2014-12-02,4,1170.0,1270.0,1270.0,0.0,6109.1,0.0,0
0796,0392,FL,2018-11-04,2018-12-02,4,960.0,1060.0,1060.0,0.0,5311.57,0.0,0
0797,0393,FL,2018-06-18,2018-09-10,12,970.0,1270.0,1269.96,0.0,4293.79,0.0,0
0798,0394,MS,2014-09-17,2014-10-15,4,930.0,1030.0,0.0,0.0,4518.92,0.0,1
0799,0395,FL,2015-03-05,2015-04-02,4,1100.0,1200.0,1200.0,20.0,6830.7,0.0,0
0800,0395,AL,2014-02-17,2014-05-12,12,1080.0,1380.0,1380.0,20.0,5640.58,0.0,0
0801,0395,TN,2019-05-11,2019-08-03,12,1310.0,1610.0,1610.0400000000002,20.0,5599.68,0.0,0
0802,0396,AL,2013-08-25,2013-09-22,4,1040.0,1140.0,1140.0,0.0,6097.84,0.0,0
0803,0396,FL,2015-10-01,2015-11-26,8,1120.0,1320.0,1320.0,0.0,5936.02,0.0,0
0804,0396,FL,2016-02-25,2016-05-19,12,960.0,1260.0,1260.0,0.0,6183.84,0.0,0
0805,0397,FL,2015-02-08,2015-03-08,4,690.0,790.0,790.0,20.0,3870.6,0.0,0
0806,0397,FL,2014-05-28,2014-06-25,4,800.0,900.0,900.0,0.0,4183.15,0.0,0
0807,0398,FL,2017-02-08,2017-03-08,4,970.0,1070.0,1070.0,20.0,7085.04,0.0,0
0808,0399,TN,2012-08-06,2012-09-03,4,930.0,1030.0,1030.0,20.0,4800.02,0.0,0
0809,0400,FL,2012-03-10,2012-06-02,12,710.0,1010.0,1010.0399999999998,0.0,2769.04,0.0,0
0810,0400,FL,2017-01-07,2017-02-04,4,1000.0,1100.0,0.0,0.0,4438.0,4214.01,1
0811,0400,MS,2015-09-18,2015-12-11,12,790.0,1090.0,0.0,0.0,5893.22,4589.43,1
0812,0401,FL,2018-03-28,2018-05-23,8,930.0,1130.0,1130.0,20.0,5813.1,0.0,0
0813,0402,FL,2015-03-08,2015-04-05,4,1100.0,1200.0,0.0,0.0,6215.52,5421.5,1
0814,0402,TN,2013-08-18,2013-09-15,4,1100.0,1200.0,0.0,0.0,4557.92,3847.34,1
0815,0403,FL,2015-06-02,2015-07-28,8,860.0,1060.0,1060.0,0.0,4885.21,0.0,0
0816,0403,FL,2015-05-25,2015-06-22,4,900.0,1000.0,1000.0,0.0,6956.65,0.0,0
0817,0404,AL,2013-10-11,2013-11-08,4,1120.0,1220.0,1220.0,20.0,5990.06,0.0,0
0818,0404,AL,2018-09-09,2018-12-02,12,490.0,790.0,0.0,0.0,4621.56,3655.29,1
0819,0404,MS,2019-08-25,2019-09-22,4,960.0,1060.0,1060.0,0.0,5746.44,0.0,0
0820,0404,FL,2014-07-06,2014-08-31,8,520.0,720.0,0.0,0.0,3878.56,3335.07,1
0821,0404,FL,2018-08-01,2018-09-26,8,530.0,730.0,0.0,0.0,3741.55,3724.78,1
0822,0404,AL,2019-10-01,2019-10-29,4,1000.0,1100.0,0.0,0.0,6134.59,4801.91,1
0823,0404,AL,2015-05-25,2015-07-20,8,630.0,830.0,830.0,0.0,5775.91,0.0,0
0824,0405,AL,2018-01-07,2018-03-04,8,1400.0,1600.0,0.0,0.0,6512.18,6322.33,1
0825,0406,FL,2014-11-20,2014-12-18,4,1440.0,1540.0,1540.0,0.0,7875.17,0.0,0
0826,0407,TN,2017-09-24,2017-12-17,12,950.0,1250.0,1250.0400000000002,40.0,5029.36,0.0,0
0827,0408,MS,2015-02-05,2015-04-02,8,1570.0,1770.0,1770.0,0.0,8397.1,0.0,0
0828,0408,FL,2016-08-31,2016-09-28,4,1020.0,1120.0,1120.0,0.0,6553.75,0.0,0
0829,0408,FL,2018-03-29,2018-04-26,4,950.0,1050.0,1050.0,0.0,6491.24,0.0,0
0830,0408,FL,2018-12-16,2019-03-10,12,1000.0,1300.0,1299.96,20.0,7051.64,0.0,0
0831,0409,FL,2014-01-25,2014-02-22,4,1020.0,1120.0,1120.0,0.0,4862.83,0.0,0
0832,0409,FL,2012-04-03,2012-05-01,4,890.0,990.0,990.0,0.0,4515.31,0.0,0
0833,0410,TN,2015-04-15,2015-05-13,4,1370.0,1470.0,1470.0,0.0,7622.04,0.0,0
0834,0411,FL,2013-12-15,2014-02-09,8,980.0,1180.0,1180.0,20.0,5299.79,0.0,0
0835,0411,TN,2018-10-04,2018-11-01,4,760.0,860.0,860.0,0.0,4170.1,0.0,0
0836,0412,AL,2013-03-10,2013-04-07,4,1190.0,1290.0,1290.0,0.0,6114.7,0.0,0
0837,0413,MS,2018-05-29,2018-06-26,4,1020.0,1120.0,1120.0,0.0,5895.33,0.0,0
0838,0413,FL,2013-02-22,2013-05-17,12,730.0,1030.0,1029.9600000000003,20.0,4971.67,0.0,0
0839,0413,FL,2019-10-29,2019-11-26,4,950.0,1050.0,1050.0,0.0,4426.62,0.0,0
0840,0414,FL,2014-03-21,2014-04-18,4,900.0,1000.0,1000.0,20.0,5038.53,0.0,0
0841,0415,AL,2013-03-21,2013-04-18,4,1380.0,1480.0,0.0,0.0,7637.59,7347.3,1
0842,0415,MS,2012-10-30,2013-01-22,12,1270.0,1570.0,1569.9599999999998,0.0,7280.95,0.0,0
0843,0416,TN,2013-10-29,2013-12-24,8,1050.0,1250.0,0.0,0.0,4759.65,3889.56,1
0844,0416,FL,2019-02-25,2019-05-20,12,980.0,1280.0,1280.04,0.0,4264.93,0.0,0
0845,0416,FL,2014-05-28,2014-08-20,12,610.0,910.0,0.0,0.0,3782.22,3453.48,1
0846,0416,FL,2013-10-11,2013-11-08,4,810.0,910.0,910.0,0.0,4353.79,0.0,0
0847,0417,FL,2018-09-30,2018-10-28,4,800.0,900.0,0.0,0.0,3718.24,3544.06,1
0848,0417,AL,2015-12-28,2016-01-25,4,610.0,710.0,0.0,0.0,3992.45,3737.85,1
0849,0417,TN,2016-04-18,2016-06-13,8,880.0,1080.0,1080.0,0.0,5241.07,0.0,0
0850,0418,TN,2013-11-15,2014-02-07,12,860.0,1160.0,1160.04,0.0,6537.77,0.0,0
0851,0419,FL,2015-12-27,2016-02-21,8,820.0,1020.0,0.0,0.0,4395.19,3678.94,1
0852,0420,MS,2019-09-02,2019-09-30,4,1360.0,1460.0,1460.0,0.0,7384.97,0.0,0
0853,0421,FL,2019-04-12,2019-05-10,4,1440.0,1540.0,0.0,0.0,7272.87,0.0,1
0854,0421,AL,2012-06-01,2012-06-29,4,1180.0,1280.0,1280.0,20.0,6679.07,0.0,0
0855,0422,FL,2015-10-22,2015-11-19,4,750.0,850.0,850.0,0.0,7070.3,0.0,0
0856,0423,AL,2015-02-01,2015-03-29,8,770.0,970.0,970.0,20.0,7451.85,0.0,0
0857,0423,TN,2015-10-26,2015-11-23,4,1280.0,1380.0,1380.0,0.0,8314.04,0.0,0
0858,0423,FL,2015-02-26,2015-03-26,4,1410.0,1510.0,1510.0,0.0,9202.56,0.0,0
0859,0424,FL,2015-01-14,2015-03-11,8,590.0,790.0,790.0,20.0,3111.44,0.0,0
0860,0424,FL,2015-01-16,2015-02-13,4,570.0,670.0,670.0,0.0,3406.22,0.0,0
0861,0424,FL,2019-07-11,2019-09-05,8,730.0,930.0,930.0,0.0,3391.66,0.0,0
0862,0424,FL,2019-12-30,2020-01-27,4,790.0,890.0,890.0,0.0,3150.99,0.0,0
0863,0425,FL,2019-02-14,2019-03-14,4,1200.0,1300.0,1300.0,0.0,5121.7,0.0,0
0864,0426,FL,2015-03-02,2015-05-25,12,870.0,1170.0,0.0,0.0,4706.26,3628.8,1
0865,0427,FL,2018-11-14,2019-01-09,8,1220.0,1420.0,1420.0,0.0,5398.0,0.0,0
0866,0427,FL,2014-05-30,2014-06-27,4,1050.0,1150.0,1150.0,20.0,6242.65,0.0,0
0867,0428,FL,2016-04-05,2016-05-03,4,1520.0,1620.0,1620.0,0.0,7761.75,0.0,0
0868,0429,MS,2016-02-11,2016-03-10,4,1460.0,1560.0,1560.0,0.0,7380.57,0.0,0
0869,0429,FL,2013-05-26,2013-08-18,12,970.0,1270.0,1269.96,60.0,6679.77,0.0,0
0870,0429,TN,2015-03-30,2015-04-27,4,1380.0,1480.0,1480.0,0.0,6177.42,0.0,0
0871,0430,FL,2012-04-01,2012-04-29,4,580.0,680.0,680.0,0.0,5037.84,0.0,0
0872,0431,MS,2016-06-24,2016-07-22,4,540.0,640.0,640.0,0.0,5230.73,0.0,0
0873,0431,FL,2015-05-29,2015-08-21,12,610.0,910.0,909.9600000000002,0.0,5243.46,0.0,0
0874,0432,FL,2019-08-28,2019-09-25,4,1230.0,1330.0,1330.0,0.0,8191.29,0.0,0
0875,0433,FL,2014-10-11,2014-12-06,8,790.0,990.0,990.0,20.0,4703.72,0.0,0
0876,0433,FL,2015-09-26,2015-12-19,12,410.0,710.0,710.04,20.0,4039.96,0.0,0
0877,0433,FL,2013-01-06,2013-03-03,8,530.0,730.0,730.0,0.0,5115.99,0.0,0
0878,0433,AL,2018-11-23,2018-12-21,4,810.0,910.0,910.0,0.0,5937.9,0.0,0
0879,0434,FL,2017-03-17,2017-04-14,4,1040.0,1140.0,1140.0,0.0,6675.3,0.0,0
0880,0435,FL,2013-01-31,2013-02-28,4,980.0,1080.0,1080.0,20.0,8554.49,0.0,0
0881,0436,FL,2012-02-26,2012-03-25,4,930.0,1030.0,1030.0,0.0,4329.36,0.0,0
0882,0437,FL,2013-01-25,2013-04-19,12,560.0,860.0,860.0399999999998,0.0,4541.33,0.0,0
0883,0438,FL,2019-05-24,2019-06-21,4,1010.0,1110.0,1110.0,20.0,6001.58,0.0,0
0884,0438,FL,2016-03-22,2016-04-19,4,1000.0,1100.0,1100.0,0.0,6453.0,0.0,0
0885,0439,FL,2019-05-25,2019-07-20,8,1110.0,1310.0,1310.0,0.0,5372.29,0.0,0
0886,0440,TN,2018-01-04,2018-03-29,12,1240.0,1540.0,1539.9599999999998,0.0,8654.08,0.0,0
0887,0440,MS,2012-07-07,2012-08-04,4,1350.0,1450.0,1450.0,0.0,7127.87,0.0,0
0888,0440,FL,2013-12-19,2014-03-13,12,980.0,1280.0,0.0,0.0,6782.12,5519.3,1
0889,0441,FL,2019-08-17,2019-09-14,4,670.0,770.0,770.0,0.0,5669.6,0.0,0
0890,0441,AL,2015-10-06,2015-11-03,4,940.0,1040.0,1040.0,0.0,6897.98,0.0,0
0891,0441,FL,2015-04-20,2015-05-18,4,490.0,590.0,590.0,20.0,3496.48,0.0,0
0892,0441,FL,2017-03-06,2017-04-03,4,800.0,900.0,900.0,0.0,5432.3,0.0,0
0893,0441,AL,2012-02-17,2012-03-16,4,960.0,1060.0,1060.0,20.0,5716.75,0.0,0
0894,0441,FL,2019-08-31,2019-09-28,4,750.0,850.0,850.0,0.0,6225.11,0.0,0
0895,0441,FL,2014-02-21,2014-03-21,4,1160.0,1260.0,1260.0,0.0,6366.92,0.0,0
0896,0441,TN,2015-03-09,2015-05-04,8,910.0,1110.0,1110.0,20.0,4749.51,0.0,0
0897,0441,FL,2014-02-07,2014-05-02,12,910.0,1210.0,1209.96,20.0,5081.75,0.0,0
0898,0441,FL,2017-05-11,2017-06-08,4,1000.0,1100.0,1100.0,0.0,5395.73,0.0,0
0899,0441,TN,2017-09-16,2017-12-09,12,890.0,1190.0,1190.04,0.0,5032.03,0.0,0
0900,0442,FL,2019-10-22,2019-11-19,4,1310.0,1410.0,1410.0,0.0,6339.38,0.0,0
0901,0442,AL,2019-01-15,2019-02-12,4,890.0,990.0,990.0,0.0,5908.87,0.0,0
0902,0442,FL,2017-02-17,2017-03-17,4,940.0,1040.0,1040.0,20.0,5245.51,0.0,0
0903,0442,TN,2015-06-02,2015-06-30,4,1110.0,1210.0,1210.0,0.0,5552.59,0.0,0
0904,0442,FL,2018-03-21,2018-05-16,8,720.0,920.0,920.0,20.0,4863.38,0.0,0
0905,0443,FL,2015-09-02,2015-09-30,4,930.0,1030.0,1030.0,0.0,3936.8,0.0,0
0906,0443,FL,2013-07-25,2013-09-19,8,860.0,1060.0,1060.0,0.0,3347.52,0.0,0
0907,0444,AL,2015-03-01,2015-03-29,4,1240.0,1340.0,0.0,0.0,6720.74,6186.94,1
0908,0444,FL,2019-07-27,2019-09-21,8,1100.0,1300.0,0.0,0.0,7081.37,6183.11,1
0909,0445,FL,2015-11-04,2015-12-02,4,590.0,690.0,690.0,0.0,4105.41,0.0,0
0910,0446,AL,2012-12-20,2013-02-14,8,640.0,840.0,840.0,0.0,3759.69,0.0,0
0911,0446,TN,2014-07-15,2014-08-12,4,400.0,500.0,500.0,20.0,2350.74,0.0,0
0912,0447,FL,2015-05-02,2015-06-27,8,910.0,1110.0,1110.0,0.0,4224.86,0.0,0
0913,0447,TN,2015-05-30,2015-06-27,4,760.0,860.0,860.0,20.0,4667.08,0.0,0
0914,0448,TN,2019-07-01,2019-09-23,12,650.0,950.0,950.0399999999998,0.0,5776.76,0.0,0
0915,0448,MS,2017-06-01,2017-06-29,4,750.0,850.0,850.0,20.0,5070.36,0.0,0
0916,0449,FL,2012-07-08,2012-08-05,4,800.0,900.0,900.0,0.0,4998.81,0.0,0
0917,0449,FL,2016-11-16,2017-02-08,12,880.0,1180.0,1179.96,0.0,4591.41,0.0,0
0918,0450,FL,2016-06-26,2016-07-24,4,1380.0,1480.0,1480.0,0.0,7656.34,0.0,0
0919,0450,FL,2019-11-11,2020-02-03,12,890.0,1190.0,1190.04,20.0,6733.69,0.0,0
0920,0451,FL,2012-06-13,2012-08-08,8,820.0,1020.0,0.0,0.0,5013.31,4266.56,1
0921,0451,AL,2018-11-21,2018-12-19,4,960.0,1060.0,0.0,0.0,6230.83,4959.57,1
0922,0451,FL,2012-06-01,2012-06-29,4,590.0,690.0,0.0,0.0,5657.15,5352.93,1
0923,0452,FL,2019-01-21,2019-04-15,12,750.0,1050.0,1050.0,0.0,6380.47,0.0,0
0924,0452,TN,2018-06-11,2018-08-06,8,710.0,910.0,910.0,0.0,5498.75,0.0,0
0925,0453,AL,2018-10-04,2018-11-01,4,940.0,1040.0,1040.0,0.0,5395.0,0.0,0
0926,0453,MS,2013-04-09,2013-05-07,4,670.0,770.0,770.0,0.0,5423.07,0.0,0
0927,0454,FL,2017-01-04,2017-02-01,4,1140.0,1240.0,0.0,0.0,5804.63,4293.92,1
0928,0455,TN,2019-05-13,2019-06-10,4,1770.0,1870.0,0.0,0.0,9749.57,8370.32,1
0929,0455,AL,2013-03-17,2013-04-14,4,1780.0,1880.0,0.0,0.0,8808.85,6220.37,1
0930,0455,FL,2018-10-22,2018-11-19,4,1490.0,1590.0,1590.0,0.0,8681.21,0.0,0
0931,0455,TN,2018-05-03,2018-05-31,4,1710.0,1810.0,1810.0,0.0,9866.67,0.0,0
0932,0456,MS,2017-08-20,2017-09-17,4,680.0,780.0,780.0,0.0,6011.44,0.0,0
0933,0457,AL,2017-06-15,2017-08-10,8,1460.0,1660.0,0.0,0.0,6472.6,6063.04,1
0934,0458,MS,2013-10-10,2013-11-07,4,880.0,980.0,980.0,0.0,5510.58,0.0,0
0935,0459,FL,2015-11-12,2015-12-10,4,790.0,890.0,890.0,0.0,4337.52,0.0,0
0936,0460,TN,2015-08-30,2015-09-27,4,1280.0,1380.0,1380.0,0.0,9076.91,0.0,0
0937,0461,TN,2018-01-26,2018-02-23,4,710.0,810.0,810.0,0.0,4792.3,0.0,0
0938,0461,FL,2015-02-27,2015-03-27,4,520.0,620.0,620.0,40.0,4832.99,0.0,0
0939,0461,FL,2018-04-14,2018-05-12,4,1010.0,1110.0,1110.0,0.0,5640.18,0.0,0
0940,0462,FL,2013-08-13,2013-09-10,4,900.0,1000.0,1000.0,20.0,4611.72,0.0,0
0941,0463,AL,2018-07-21,2018-09-15,8,730.0,930.0,930.0,0.0,4077.33,0.0,0
0942,0463,TN,2018-03-07,2018-05-02,8,500.0,700.0,700.0,0.0,4680.49,0.0,0
0943,0464,TN,2016-05-29,2016-06-26,4,810.0,910.0,910.0,0.0,5045.37,0.0,0
0944,0465,FL,2012-11-25,2013-02-17,12,730.0,1030.0,0.0,0.0,3404.67,3183.44,1
0945,0466,FL,2012-02-11,2012-04-07,8,990.0,1190.0,1190.0,20.0,7700.21,0.0,0
0946,0466,FL,2017-08-17,2017-11-09,12,1000.0,1300.0,0.0,0.0,6236.01,5242.58,1
0947,0466,TN,2019-05-24,2019-06-21,4,1910.0,2010.0,0.0,0.0,9571.87,7511.77,1
0948,0466,FL,2016-01-21,2016-02-18,4,1090.0,1190.0,0.0,0.0,7682.3,5756.39,1
0949,0466,TN,2018-06-10,2018-08-05,8,1040.0,1240.0,1240.0,0.0,7180.26,0.0,0
0950,0466,FL,2018-08-09,2018-10-04,8,1280.0,1480.0,1480.0,0.0,7213.46,0.0,0
0951,0466,TN,2019-06-09,2019-07-07,4,1250.0,1350.0,1350.0,20.0,7132.02,0.0,0
0952,0466,TN,2014-10-26,2014-11-23,4,1120.0,1220.0,1220.0,0.0,8757.65,0.0,0
0953,0467,AL,2012-12-25,2013-01-22,4,1070.0,1170.0,0.0,0.0,5665.36,4527.79,1
0954,0468,FL,2012-06-05,2012-07-03,4,1050.0,1150.0,0.0,0.0,6252.83,4865.96,1
0955,0468,FL,2013-08-20,2013-09-17,4,1030.0,1130.0,0.0,0.0,6157.55,5330.38,1
0956,0468,FL,2019-03-28,2019-06-20,12,1010.0,1310.0,1310.0400000000002,20.0,7146.87,0.0,0
0957,0468,FL,2018-11-21,2019-02-13,12,910.0,1210.0,1209.96,20.0,6459.37,0.0,0
0958,0468,FL,2018-11-12,2018-12-10,4,810.0,910.0,910.0,0.0,6959.87,0.0,0
0959,0469,FL,2019-08-11,2019-10-06,8,730.0,930.0,930.0,0.0,6038.35,0.0,0
0960,0469,FL,2016-12-30,2017-02-24,8,1140.0,1340.0,1340.0,0.0,6015.13,0.0,0
0961,0470,TN,2016-12-11,2017-01-08,4,1070.0,1170.0,1170.0,20.0,4981.95,0.0,0
0962,0470,FL,2019-06-21,2019-07-19,4,1130.0,1230.0,1230.0,0.0,5842.88,0.0,0
0963,0471,AL,2018-01-27,2018-02-24,4,510.0,610.0,610.0,0.0,3979.2,0.0,0
0964,0472,FL,2014-12-24,2015-01-21,4,670.0,770.0,770.0,0.0,6153.9,0.0,0
0965,0472,MS,2017-06-11,2017-09-03,12,700.0,1000.0,999.9600000000002,0.0,6721.12,0.0,0
0966,0473,FL,2016-04-12,2016-06-07,8,980.0,1180.0,0.0,0.0,5399.0,4815.82,1
0967,0473,FL,2013-07-20,2013-08-17,4,910.0,1010.0,1010.0,20.0,5025.53,0.0,0
0968,0474,FL,2018-02-02,2018-03-02,4,1170.0,1270.0,1270.0,0.0,5522.12,0.0,0
0969,0474,FL,2016-05-08,2016-06-05,4,1000.0,1100.0,1100.0,0.0,7582.33,0.0,0
0970,0474,FL,2019-12-14,2020-02-08,8,1300.0,1500.0,1500.0,0.0,7374.85,0.0,0
0971,0474,FL,2017-03-16,2017-06-08,12,1390.0,1690.0,1689.9599999999998,20.0,6225.51,0.0,0
0972,0475,TN,2019-08-27,2019-11-19,12,1110.0,1410.0,1410.0,0.0,5249.71,0.0,0
0973,0476,FL,2017-06-15,2017-08-10,8,1080.0,1280.0,1280.0,20.0,7040.59,0.0,0
0974,0476,FL,2015-02-21,2015-04-18,8,1180.0,1380.0,1380.0,40.0,6955.85,0.0,0
0975,0477,FL,2015-12-07,2016-02-29,12,890.0,1190.0,1190.04,0.0,6392.07,0.0,0
0976,0477,FL,2014-02-28,2014-03-28,4,500.0,600.0,600.0,20.0,4898.46,0.0,0
0977,0477,MS,2012-05-07,2012-07-02,8,650.0,850.0,850.0,0.0,4749.58,0.0,0
0978,0477,FL,2014-03-08,2014-04-05,4,1010.0,1110.0,1110.0,0.0,5218.7,0.0,0
0979,0477,TN,2017-10-19,2018-01-11,12,1070.0,1370.0,1370.0400000000002,0.0,6204.76,0.0,0
0980,0477,FL,2019-09-27,2019-12-20,12,650.0,950.0,0.0,0.0,5400.17,5061.69,1
0981,0477,MS,2015-08-18,2015-10-13,8,910.0,1110.0,0.0,0.0,4736.68,4607.65,1
0982,0478,TN,2013-03-04,2013-04-01,4,1270.0,1370.0,1370.0,0.0,7029.49,0.0,0
0983,0479,AL,2015-09-29,2015-10-27,4,950.0,1050.0,0.0,0.0,5622.15,0.0,1
0984,0479,FL,2019-03-20,2019-06-12,12,640.0,940.0,939.9600000000002,40.0,5263.69,0.0,0
0985,0480,FL,2017-12-17,2018-01-14,4,840.0,940.0,940.0,0.0,7611.81,0.0,0
0986,0480,FL,2015-11-11,2015-12-09,4,880.0,980.0,980.0,20.0,7876.38,0.0,0
0987,0480,FL,2014-06-03,2014-07-01,4,1490.0,1590.0,1590.0,0.0,8752.06,0.0,0
0988,0481,TN,2012-02-09,2012-03-08,4,560.0,660.0,660.0,0.0,5226.32,0.0,0
0989,0482,AL,2013-12-19,2014-03-13,12,540.0,840.0,840.0,0.0,5167.08,0.0,0
0990,0482,MS,2019-08-24,2019-10-19,8,790.0,990.0,990.0,0.0,5102.93,0.0,0
0991,0482,FL,2013-05-05,2013-06-02,4,790.0,890.0,890.0,0.0,5367.72,0.0,0
0992,0482,FL,2018-04-19,2018-05-17,4,850.0,950.0,950.0,0.0,5174.88,0.0,0
0993,0482,FL,2014-05-10,2014-08-02,12,730.0,1030.0,1029.9600000000003,0.0,5232.1,0.0,0
0994,0483,FL,2014-04-04,2014-05-30,8,980.0,1180.0,1180.0,20.0,6908.71,0.0,0
0995,0484,FL,2017-02-23,2017-04-20,8,680.0,880.0,0.0,0.0,3493.53,2786.65,1
0996,0485,AL,2018-04-05,2018-05-31,8,550.0,750.0,750.0,0.0,3230.69,0.0,0
0997,0485,FL,2017-02-26,2017-04-23,8,1030.0,1230.0,1230.0,20.0,4298.59,0.0,0
0998,0486,FL,2019-11-01,2019-12-27,8,1010.0,1210.0,1210.0,0.0,6160.88,0.0,0
0999,0487,TN,2014-06-17,2014-07-15,4,900.0,1000.0,1000.0,0.0,5091.72,0.0,0
1000,0487,FL,2016-11-29,2017-01-24,8,790.0,990.0,990.0,20.0,5355.85,0.0,0
1001,0488,FL,2016-09-13,2016-11-08,8,860.0,1060.0,1060.0,0.0,5476.15,0.0,0
1002,0489,FL,2012-06-04,2012-07-02,4,940.0,1040.0,1040.0,0.0,4884.86,0.0,0
1003,0489,FL,2019-11-12,2020-01-07,8,700.0,900.0,900.0,20.0,4807.71,0.0,0
1004,0490,FL,2016-12-31,2017-03-25,12,1000.0,1300.0,1299.96,20.0,4734.51,0.0,0
1005,0491,AL,2017-03-12,2017-04-09,4,880.0,980.0,980.0,0.0,6560.93,0.0,0
1006,0492,FL,2014-04-14,2014-05-12,4,780.0,880.0,880.0,0.0,4076.41,0.0,0
1007,0493,TN,2015-05-10,2015-06-07,4,700.0,800.0,0.0,0.0,5914.53,5480.73,1
1008,0493,TN,2014-10-15,2015-01-07,12,650.0,950.0,950.0399999999998,0.0,4921.59,0.0,0
1009,0493,AL,2015-08-28,2015-09-25,4,680.0,780.0,780.0,20.0,4223.7,0.0,0
1010,0494,FL,2015-12-02,2016-02-24,12,1010.0,1310.0,1310.04,0.0,5514.17,0.0,0
1011,0494,MS,2017-08-02,2017-10-25,12,460.0,760.0,759.96,20.0,3358.93,0.0,0
1012,0495,FL,2019-07-16,2019-09-10,8,430.0,630.0,630.0,0.0,3691.51,0.0,0
1013,0496,FL,2019-07-28,2019-10-20,12,1030.0,1330.0,0.0,0.0,5318.88,0.0,1
1014,0496,FL,2018-02-01,2018-03-01,4,770.0,870.0,0.0,0.0,4831.52,3482.87,1
1015,0496,TN,2016-10-21,2016-12-16,8,930.0,1130.0,0.0,0.0,4820.54,3385.41,1
1016,0496,MS,2014-07-27,2014-10-19,12,600.0,900.0,900.0,20.0,4333.8,0.0,0
1017,0497,FL,2019-02-09,2019-04-06,8,940.0,1140.0,0.0,0.0,4268.07,3690.57,1
1018,0497,FL,2013-10-01,2013-11-26,8,650.0,850.0,850.0,20.0,3880.13,0.0,0
1019,0497,FL,2013-04-06,2013-06-29,12,860.0,1160.0,1160.04,20.0,4923.82,0.0,0
1020,0498,FL,2016-05-11,2016-06-08,4,420.0,520.0,520.0,0.0,3418.36,0.0,0
1021,0498,AL,2019-07-10,2019-08-07,4,780.0,880.0,880.0,0.0,4926.97,0.0,0
1022,0499,TN,2014-07-14,2014-09-08,8,1150.0,1350.0,1350.0,0.0,7899.23,0.0,0
1023,0500,FL,2014-03-27,2014-06-19,12,870.0,1170.0,1170.0,60.0,5729.7,0.0,0
1024,0501,MS,2013-01-12,2013-02-09,4,1070.0,1170.0,1170.0,0.0,4882.71,0.0,0
1025,0502,FL,2014-04-05,2014-06-28,12,530.0,830.0,0.0,0.0,2728.09,2174.17,1
1026,0502,FL,2014-12-26,2015-03-20,12,560.0,860.0,860.0400000000001,40.0,3581.75,0.0,0
